relpath	source	ref	n_lines	prose_p50	prose_p90	width_var	hard_breaks	disposition
synth-chat/claude-chat/18aabafc/042.md	synth:chat	constructed	22	72	78	74.0	0	wrapped
synth-chat/claude-chat/18aabafc/043.md	synth:chat	constructed	17	76	83	198.0	0	wrapped
synth-chat/claude-chat/18aabafc/044.md	synth:chat	constructed	52	73	82	133.1	0	wrapped
synth-chat/claude-chat/18aabafc/045.md	synth:chat	constructed	24	70	78	148.4	0	wrapped
synth-chat/claude-chat/22abfaae/001.md	synth:chat	constructed	6	71	81	41.6	0	wrapped
synth-chat/claude-chat/22abfaae/002.md	synth:chat	constructed	5	71	77	111.8	0	wrapped
synth-chat/claude-chat/22abfaae/003.md	synth:chat	constructed	5	64	66	57.0	0	wrapped
synth-chat/claude-chat/22abfaae/004.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/005.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/006.md	synth:chat	constructed	2	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/007.md	synth:chat	constructed	8	74	85	70.8	0	wrapped
synth-chat/claude-chat/22abfaae/008.md	synth:chat	constructed	5	67	73	312.4	0	wrapped
synth-chat/claude-chat/22abfaae/009.md	synth:chat	constructed	8	79	85	62.4	0	wrapped
synth-chat/claude-chat/22abfaae/010.md	synth:chat	constructed	46	71	78	128.2	0	wrapped
synth-chat/claude-chat/22abfaae/011.md	synth:chat	constructed	13	72	76	74.5	0	wrapped
synth-chat/claude-chat/22abfaae/012.md	synth:chat	constructed	9	66	77	115.5	0	wrapped
synth-chat/claude-chat/22abfaae/013.md	synth:chat	constructed	8	72	80	84.7	0	wrapped
synth-chat/claude-chat/22abfaae/014.md	synth:chat	constructed	8	71	78	85.7	0	wrapped
synth-chat/claude-chat/22abfaae/015.md	synth:chat	constructed	36	73	83	70.7	0	wrapped
synth-chat/claude-chat/22abfaae/016.md	synth:chat	constructed	6	71	90	266.9	0	wrapped
synth-chat/claude-chat/22abfaae/017.md	synth:chat	constructed	5	74	92	92.8	0	wrapped
synth-chat/claude-chat/22abfaae/018.md	synth:chat	constructed	6	74	80	173.6	0	wrapped
synth-chat/claude-chat/22abfaae/019.md	synth:chat	constructed	7	67	73	128.5	0	wrapped
synth-chat/claude-chat/22abfaae/020.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/021.md	synth:chat	constructed	31	73	81	165.9	0	wrapped
synth-chat/claude-chat/22abfaae/022.md	synth:chat	constructed	8	78	97	89.2	0	mixed
synth-chat/claude-chat/22abfaae/024.md	synth:chat	constructed	12	69	81	60.6	0	wrapped
synth-chat/claude-chat/22abfaae/025.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/026.md	synth:chat	constructed	10	69	80	106.1	0	wrapped
synth-chat/claude-chat/22abfaae/027.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/028.md	synth:chat	constructed	25	71	79	169.3	0	wrapped
synth-chat/claude-chat/22abfaae/029.md	synth:chat	constructed	12	71	81	51.5	0	wrapped
synth-chat/claude-chat/22abfaae/030.md	synth:chat	constructed	16	67	76	55.6	0	wrapped
synth-chat/claude-chat/22abfaae/031.md	synth:chat	constructed	23	75	79	57.3	0	wrapped
synth-chat/claude-chat/22abfaae/032.md	synth:chat	constructed	6	68	70	46.6	0	wrapped
synth-chat/claude-chat/22abfaae/033.md	synth:chat	constructed	7	72	94	88.3	0	wrapped
synth-chat/claude-chat/22abfaae/034.md	synth:chat	constructed	10	68	84	136.2	0	wrapped
synth-chat/claude-chat/22abfaae/035.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/036.md	synth:chat	constructed	14	72	77	99.1	0	wrapped
synth-chat/claude-chat/22abfaae/037.md	synth:chat	constructed	6	71	81	46.5	0	wrapped
synth-chat/claude-chat/22abfaae/038.md	synth:chat	constructed	6	65	66	3	0	wrapped
synth-chat/claude-chat/22abfaae/039.md	synth:chat	constructed	15	74	78	63.4	0	wrapped
synth-chat/claude-chat/22abfaae/040.md	synth:chat	constructed	17	75	81	149.4	0	wrapped
synth-chat/claude-chat/22abfaae/043.md	synth:chat	constructed	8	69	75	31.2	0	wrapped
synth-chat/claude-chat/22abfaae/044.md	synth:chat	constructed	13	73	82	164.7	0	wrapped
synth-chat/claude-chat/22abfaae/045.md	synth:chat	constructed	5	72	76	6.6	0	wrapped
synth-chat/claude-chat/22abfaae/046.md	synth:chat	constructed	5	77	84	46.2	0	wrapped
synth-chat/claude-chat/22abfaae/047.md	synth:chat	constructed	6	79	81	121.3	0	wrapped
synth-chat/claude-chat/22abfaae/048.md	synth:chat	constructed	8	71	79	41.1	0	wrapped
synth-chat/claude-chat/22abfaae/049.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/050.md	synth:chat	constructed	6	75	81	375.1	0	wrapped
synth-chat/claude-chat/22abfaae/051.md	synth:chat	constructed	12	73	78	99.2	0	wrapped
synth-chat/claude-chat/22abfaae/052.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/053.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/054.md	synth:chat	constructed	16	71	82	134.8	0	wrapped
synth-chat/claude-chat/22abfaae/055.md	synth:chat	constructed	19	74	81	91.1	0	wrapped
synth-chat/claude-chat/22abfaae/056.md	synth:chat	constructed	11	75	79	69.7	0	wrapped
synth-chat/claude-chat/22abfaae/057.md	synth:chat	constructed	6	70	79	235.8	0	wrapped
synth-chat/claude-chat/22abfaae/058.md	synth:chat	constructed	9	67	78	18.0	0	wrapped
synth-chat/claude-chat/22abfaae/059.md	synth:chat	constructed	2	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/060.md	synth:chat	constructed	5	72	77	11.8	0	wrapped
synth-chat/claude-chat/22abfaae/061.md	synth:chat	constructed	22	72	96	171.7	0	mixed
synth-chat/claude-chat/22abfaae/062.md	synth:chat	constructed	5	69	77	247.0	0	wrapped
synth-chat/claude-chat/22abfaae/063.md	synth:chat	constructed	10	72	97	78.2	0	mixed
synth-chat/claude-chat/22abfaae/064.md	synth:chat	constructed	2	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/065.md	synth:chat	constructed	1	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/066.md	synth:chat	constructed	7	74	83	64.8	0	wrapped
synth-chat/claude-chat/22abfaae/067.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/069.md	synth:chat	constructed	12	73	95	128.0	0	wrapped
synth-chat/claude-chat/22abfaae/070.md	synth:chat	constructed	5	67	71	104	0	wrapped
synth-chat/claude-chat/22abfaae/071.md	synth:chat	constructed	5	75	78	78.2	0	wrapped
synth-chat/claude-chat/22abfaae/072.md	synth:chat	constructed	16	69	88	298.1	0	wrapped
synth-chat/claude-chat/22abfaae/073.md	synth:chat	constructed	11	71	79	176.1	0	wrapped
synth-chat/claude-chat/22abfaae/074.md	synth:chat	constructed	8	67	84	93.7	0	wrapped
synth-chat/claude-chat/22abfaae/075.md	synth:chat	constructed	9	64	76	123.0	0	wrapped
synth-chat/claude-chat/22abfaae/076.md	synth:chat	constructed	21	70	78	147.9	0	wrapped
synth-chat/claude-chat/22abfaae/077.md	synth:chat	constructed	6	69	80	26.5	0	wrapped
synth-chat/claude-chat/22abfaae/078.md	synth:chat	constructed	6	70	79	22.6	0	wrapped
synth-chat/claude-chat/22abfaae/079.md	synth:chat	constructed	8	67	84	62.2	0	wrapped
synth-chat/claude-chat/22abfaae/080.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/22abfaae/081.md	synth:chat	constructed	10	71	88	100.0	0	wrapped
synth-chat/claude-chat/22abfaae/082.md	synth:chat	constructed	11	73	77	58.2	0	wrapped
synth-chat/claude-chat/305776aa/001.md	synth:chat	constructed	6	70	77	15.2	0	wrapped
synth-chat/claude-chat/305776aa/002.md	synth:chat	constructed	37	69	77	231.1	0	wrapped
synth-chat/claude-chat/305776aa/003.md	synth:chat	constructed	8	80	96	106.6	0	mixed
synth-chat/claude-chat/305776aa/004.md	synth:chat	constructed	9	77	88	257.3	0	wrapped
synth-chat/claude-chat/305776aa/005.md	synth:chat	constructed	8	67	79	56.4	0	wrapped
synth-chat/claude-chat/305776aa/006.md	synth:chat	constructed	13	71	80	179.1	0	wrapped
synth-chat/claude-chat/305776aa/007.md	synth:chat	constructed	12	68	79	74.5	0	wrapped
synth-chat/claude-chat/305776aa/008.md	synth:chat	constructed	22	72	79	119.1	0	wrapped
synth-chat/claude-chat/305776aa/009.md	synth:chat	constructed	15	74	84	120.8	0	wrapped
synth-chat/claude-chat/305776aa/010.md	synth:chat	constructed	25	74	83	114.0	0	wrapped
synth-chat/claude-chat/305776aa/011.md	synth:chat	constructed	13	67	76	209.5	0	wrapped
synth-chat/claude-chat/305776aa/012.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/305776aa/013.md	synth:chat	constructed	11	75	83	33.4	0	wrapped
synth-chat/claude-chat/305776aa/014.md	synth:chat	constructed	22	70	77	100.0	0	wrapped
synth-chat/claude-chat/305776aa/015.md	synth:chat	constructed	16	71	82	60.7	0	wrapped
synth-chat/claude-chat/305776aa/016.md	synth:chat	constructed	19	71	80	61.1	0	wrapped
synth-chat/claude-chat/305776aa/017.md	synth:chat	constructed	10	74	82	145.7	0	wrapped
synth-chat/claude-chat/305776aa/018.md	synth:chat	constructed	9	78	82	309.1	0	wrapped
synth-chat/claude-chat/305776aa/019.md	synth:chat	constructed	9	72	82	73.3	0	wrapped
synth-chat/claude-chat/305776aa/020.md	synth:chat	constructed	10	77	82	98.2	0	wrapped
synth-chat/claude-chat/305776aa/021.md	synth:chat	constructed	7	77	82	120.8	0	wrapped
synth-chat/claude-chat/305776aa/022.md	synth:chat	constructed	9	68	80	242.6	0	wrapped
synth-chat/claude-chat/305776aa/023.md	synth:chat	constructed	11	69	76	194.2	0	wrapped
synth-chat/claude-chat/305776aa/024.md	synth:chat	constructed	14	70	77	103.6	0	wrapped
synth-chat/claude-chat/305776aa/025.md	synth:chat	constructed	14	74	93	308.2	0	wrapped
synth-chat/claude-chat/305776aa/026.md	synth:chat	constructed	9	62	77	210.9	0	wrapped
synth-chat/claude-chat/305776aa/027.md	synth:chat	constructed	10	70	84	93.0	0	wrapped
synth-chat/claude-chat/305776aa/028.md	synth:chat	constructed	13	70	80	61.6	0	wrapped
synth-chat/claude-chat/305776aa/029.md	synth:chat	constructed	9	74	88	132.5	0	wrapped
synth-chat/claude-chat/305776aa/030.md	synth:chat	constructed	10	73	82	46.5	0	wrapped
synth-chat/claude-chat/445248d8/001.md	synth:chat	constructed	55	72	80	185.2	0	wrapped
synth-chat/claude-chat/45abedbd/001.md	synth:chat	constructed	16	74	92	233.4	0	wrapped
synth-chat/claude-chat/5d686e10/001.md	synth:chat	constructed	24	70	81	163.2	0	wrapped
synth-chat/claude-chat/5d686e10/002.md	synth:chat	constructed	23	69	79	98.3	0	wrapped
synth-chat/claude-chat/5d686e10/004.md	synth:chat	constructed	6	73	87	57.7	0	wrapped
synth-chat/claude-chat/5d686e10/005.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/5d686e10/006.md	synth:chat	constructed	30	72	78	63.0	0	wrapped
synth-chat/claude-chat/5d686e10/007.md	synth:chat	constructed	9	78	83	91.2	0	wrapped
synth-chat/claude-chat/5d686e10/008.md	synth:chat	constructed	12	70	77	76.4	0	wrapped
synth-chat/claude-chat/5d686e10/009.md	synth:chat	constructed	11	66	82	161.1	0	wrapped
synth-chat/claude-chat/5d686e10/010.md	synth:chat	constructed	27	73	78	147.6	0	wrapped
synth-chat/claude-chat/5d686e10/011.md	synth:chat	constructed	13	75	78	91.9	0	wrapped
synth-chat/claude-chat/5d686e10/013.md	synth:chat	constructed	9	71	83	124.6	0	wrapped
synth-chat/claude-chat/5d686e10/014.md	synth:chat	constructed	12	74	78	111.1	0	wrapped
synth-chat/claude-chat/5d686e10/015.md	synth:chat	constructed	11	76	82	161.2	0	wrapped
synth-chat/claude-chat/5d686e10/016.md	synth:chat	constructed	7	72	80	28	0	wrapped
synth-chat/claude-chat/5d686e10/017.md	synth:chat	constructed	6	68	82	140.7	0	wrapped
synth-chat/claude-chat/5d686e10/018.md	synth:chat	constructed	5	66	87	111.8	0	wrapped
synth-chat/claude-chat/5d686e10/019.md	synth:chat	constructed	5	67	95	133.6	0	wrapped
synth-chat/claude-chat/5d686e10/020.md	synth:chat	constructed	31	73	82	103.0	0	wrapped
synth-chat/claude-chat/5d686e10/021.md	synth:chat	constructed	7	70	77	113.1	0	wrapped
synth-chat/claude-chat/5d686e10/022.md	synth:chat	constructed	38	70	79	86.3	0	wrapped
synth-chat/claude-chat/5d686e10/023.md	synth:chat	constructed	7	75	94	59.6	0	wrapped
synth-chat/claude-chat/5d686e10/024.md	synth:chat	constructed	23	72	83	167.2	0	wrapped
synth-chat/claude-chat/5d686e10/025.md	synth:chat	constructed	5	71	84	38.2	0	wrapped
synth-chat/claude-chat/5d686e10/026.md	synth:chat	constructed	12	76	82	35.2	0	wrapped
synth-chat/claude-chat/5d686e10/027.md	synth:chat	constructed	18	74	83	101.7	0	wrapped
synth-chat/claude-chat/5d686e10/028.md	synth:chat	constructed	23	73	81	140.6	0	wrapped
synth-chat/claude-chat/5d686e10/029.md	synth:chat	constructed	14	73	83	142.4	0	wrapped
synth-chat/claude-chat/5d686e10/030.md	synth:chat	constructed	17	71	78	207.4	0	wrapped
synth-chat/claude-chat/5d686e10/031.md	synth:chat	constructed	11	75	90	83.7	0	wrapped
synth-chat/claude-chat/5d686e10/032.md	synth:chat	constructed	16	70	82	132.9	0	wrapped
synth-chat/claude-chat/5d686e10/033.md	synth:chat	constructed	7	77	94	226.0	0	wrapped
synth-chat/claude-chat/5d686e10/034.md	synth:chat	constructed	23	72	81	79.0	0	wrapped
synth-chat/claude-chat/5d686e10/035.md	synth:chat	constructed	10	72	82	303.0	0	wrapped
synth-chat/claude-chat/5d686e10/036.md	synth:chat	constructed	10	74	94	203.4	0	wrapped
synth-chat/claude-chat/5d686e10/037.md	synth:chat	constructed	8	66	84	506.2	0	wrapped
synth-chat/claude-chat/5d686e10/038.md	synth:chat	constructed	4	0	0	0	0	too-small
synth-chat/claude-chat/5d686e10/039.md	synth:chat	constructed	7	73	89	68.5	0	wrapped
synth-chat/claude-chat/5d686e10/040.md	synth:chat	constructed	27	70	83	116.6	0	wrapped
synth-chat/claude-chat/5d686e10/041.md	synth:chat	constructed	21	71	77	139.8	0	wrapped
synth-chat/claude-chat/5d686e10/042.md	synth:chat	constructed	29	70	80	138.9	0	wrapped
synth-chat/claude-chat/5d686e10/043.md	synth:chat	constructed	9	75	98	302.1	0	mixed
synth-chat/claude-chat/5d686e10/044.md	synth:chat	constructed	17	73	81	63.3	0	wrapped
synth-chat/claude-chat/5d686e10/045.md	synth:chat	constructed	15	73	84	74.7	0	wrapped
synth-chat/claude-chat/5d686e10/046.md	synth:chat	constructed	11	66	75	210.3	0	wrapped
synth-chat/claude-chat/5d686e10/047.md	synth:chat	constructed	9	70	87	140.8	0	wrapped
synth-chat/claude-chat/5d686e10/048.md	synth:chat	constructed	6	69	83	52.8	0	wrapped
synth-chat/claude-chat/5d686e10/049.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/5d686e10/051.md	synth:chat	constructed	19	72	82	192.7	0	wrapped
synth-chat/claude-chat/5d686e10/052.md	synth:chat	constructed	14	73	79	138.9	0	wrapped
synth-chat/claude-chat/5d686e10/053.md	synth:chat	constructed	13	76	88	87.8	0	wrapped
synth-chat/claude-chat/5d686e10/054.md	synth:chat	constructed	12	71	83	182.0	0	wrapped
synth-chat/claude-chat/5d686e10/055.md	synth:chat	constructed	17	76	82	211.9	0	wrapped
synth-chat/claude-chat/5d686e10/056.md	synth:chat	constructed	27	72	80	99.4	0	wrapped
synth-chat/claude-chat/5d686e10/057.md	synth:chat	constructed	5	65	94	141.4	0	wrapped
synth-chat/claude-chat/5d686e10/058.md	synth:chat	constructed	25	73	85	86.5	0	wrapped
synth-chat/claude-chat/5d686e10/059.md	synth:chat	constructed	10	74	80	93.9	0	wrapped
synth-chat/claude-chat/5d686e10/060.md	synth:chat	constructed	21	70	78	110.6	0	wrapped
synth-chat/claude-chat/5d686e10/061.md	synth:chat	constructed	19	69	82	130.2	0	wrapped
synth-chat/claude-chat/5d686e10/062.md	synth:chat	constructed	40	69	79	135.7	0	wrapped
synth-chat/claude-chat/5d686e10/063.md	synth:chat	constructed	18	69	81	75.3	0	wrapped
synth-chat/claude-chat/5d686e10/064.md	synth:chat	constructed	15	73	87	132.5	0	wrapped
synth-chat/claude-chat/5d686e10/065.md	synth:chat	constructed	30	73	80	75.7	0	wrapped
synth-chat/claude-chat/5d686e10/066.md	synth:chat	constructed	23	68	84	126.1	0	wrapped
synth-chat/claude-chat/5d686e10/067.md	synth:chat	constructed	8	77	80	9.7	0	wrapped
synth-chat/claude-chat/5d686e10/068.md	synth:chat	constructed	24	74	82	241.3	0	wrapped
synth-chat/claude-chat/5d686e10/069.md	synth:chat	constructed	14	75	81	155.0	0	wrapped
synth-chat/claude-chat/64bde246/001.md	synth:chat	constructed	12	76	90	331.2	0	wrapped
synth-chat/claude-chat/64bde246/002.md	synth:chat	constructed	9	68	79	175.4	0	wrapped
synth-chat/claude-chat/64bde246/003.md	synth:chat	constructed	10	73	84	219.9	0	wrapped
synth-chat/claude-chat/64bde246/004.md	synth:chat	constructed	12	69	81	203.2	0	wrapped
synth-chat/claude-chat/64bde246/005.md	synth:chat	constructed	8	79	100	122.5	0	mixed
synth-chat/claude-chat/64bde246/006.md	synth:chat	constructed	9	73	88	176	0	wrapped
synth-chat/claude-chat/64bde246/007.md	synth:chat	constructed	5	73	97	152.8	0	mixed
synth-chat/claude-chat/64bde246/008.md	synth:chat	constructed	6	78	97	122.9	0	mixed
synth-chat/claude-chat/64bde246/009.md	synth:chat	constructed	6	77	84	543.6	0	wrapped
synth-chat/claude-chat/64bde246/010.md	synth:chat	constructed	10	75	83	301.6	0	wrapped
synth-chat/claude-chat/64bde246/011.md	synth:chat	constructed	6	71	78	28.2	0	wrapped
synth-chat/claude-chat/64bde246/012.md	synth:chat	constructed	7	74	84	228.7	0	wrapped
synth-chat/claude-chat/64bde246/013.md	synth:chat	constructed	9	67	78	323.5	0	wrapped
synth-chat/claude-chat/64bde246/014.md	synth:chat	constructed	13	67	76	348.3	0	wrapped
synth-chat/claude-chat/64bde246/015.md	synth:chat	constructed	5	63	76	167.4	0	wrapped
synth-chat/claude-chat/64bde246/016.md	synth:chat	constructed	6	79	83	346.9	0	wrapped
synth-chat/claude-chat/64bde246/017.md	synth:chat	constructed	10	73	80	105.7	0	wrapped
synth-chat/claude-chat/64bde246/018.md	synth:chat	constructed	9	68	77	300.4	0	wrapped
synth-chat/claude-chat/64bde246/019.md	synth:chat	constructed	7	34	430	18880.5	0	mixed
synth-chat/claude-chat/64bde246/020.md	synth:chat	constructed	9	64	80	421.0	0	wrapped
synth-chat/claude-chat/64bde246/021.md	synth:chat	constructed	12	77	82	191.3	0	wrapped
synth-chat/claude-chat/64bde246/022.md	synth:chat	constructed	12	75	98	230.7	0	mixed
synth-chat/claude-chat/64bde246/023.md	synth:chat	constructed	17	67	80	197.3	0	wrapped
synth-chat/claude-chat/64bde246/024.md	synth:chat	constructed	13	72	91	338.4	0	wrapped
synth-chat/claude-chat/64bde246/025.md	synth:chat	constructed	18	67	81	97.9	0	wrapped
synth-chat/claude-chat/64bde246/026.md	synth:chat	constructed	8	71	79	183.2	0	wrapped
synth-chat/claude-chat/64bde246/027.md	synth:chat	constructed	6	81	92	115.1	0	wrapped
synth-chat/claude-chat/64bde246/028.md	synth:chat	constructed	7	63	81	294.5	0	wrapped
synth-chat/claude-chat/64bde246/029.md	synth:chat	constructed	7	75	81	210.1	0	wrapped
synth-chat/claude-chat/64bde246/030.md	synth:chat	constructed	20	70	83	183.4	0	wrapped
synth-chat/claude-chat/64bde246/031.md	synth:chat	constructed	7	75	80	121.9	0	wrapped
synth-chat/claude-chat/64bde246/032.md	synth:chat	constructed	9	72	99	429.8	0	mixed
synth-chat/claude-chat/64bde246/033.md	synth:chat	constructed	12	71	94	1088.1	0	wrapped
synth-chat/claude-chat/64bde246/034.md	synth:chat	constructed	17	73	80	212.7	0	wrapped
synth-chat/claude-chat/64bde246/035.md	synth:chat	constructed	11	69	84	147.3	0	wrapped
synth-chat/claude-chat/64bde246/036.md	synth:chat	constructed	10	73	82	224.1	0	wrapped
synth-chat/claude-chat/64bde246/037.md	synth:chat	constructed	8	78	88	144.4	0	wrapped
synth-chat/claude-chat/64bde246/038.md	synth:chat	constructed	10	76	99	407.4	0	mixed
synth-chat/claude-chat/64bde246/039.md	synth:chat	constructed	9	68	80	292.2	0	wrapped
synth-chat/claude-chat/64bde246/040.md	synth:chat	constructed	5	79	97	725.8	0	mixed
synth-chat/claude-chat/64bde246/041.md	synth:chat	constructed	12	75	80	30.2	0	wrapped
synth-chat/claude-chat/64bde246/042.md	synth:chat	constructed	21	73	81	227.2	0	wrapped
synth-chat/claude-chat/64bde246/043.md	synth:chat	constructed	14	70	79	56.3	0	wrapped
synth-chat/claude-chat/64bde246/044.md	synth:chat	constructed	19	70	82	69.1	0	wrapped
synth-chat/claude-chat/64bde246/045.md	synth:chat	constructed	15	75	89	89.0	0	wrapped
synth-chat/claude-chat/64bde246/046.md	synth:chat	constructed	16	71	76	180.2	0	wrapped
synth-chat/claude-chat/64bde246/047.md	synth:chat	constructed	10	70	81	43.8	0	wrapped
synth-chat/claude-chat/64bde246/048.md	synth:chat	constructed	11	74	82	125.7	0	wrapped
synth-chat/claude-chat/64bde246/049.md	synth:chat	constructed	7	69	76	41.3	0	wrapped
synth-chat/claude-chat/64bde246/050.md	synth:chat	constructed	7	72	77	10.0	0	wrapped
synth-chat/claude-chat/64bde246/051.md	synth:chat	constructed	6	71	79	74.6	0	wrapped
synth-chat/claude-chat/64bde246/052.md	synth:chat	constructed	6	74	80	177.7	0	wrapped
synth-chat/claude-chat/64bde246/053.md	synth:chat	constructed	13	69	77	235.3	0	wrapped
synth-chat/claude-chat/64bde246/054.md	synth:chat	constructed	7	66	76	130.2	0	wrapped
synth-chat/claude-chat/64bde246/055.md	synth:chat	constructed	10	71	77	55.7	0	wrapped
synth-chat/claude-chat/64bde246/056.md	synth:chat	constructed	6	68	75	226.9	0	wrapped
synth-chat/claude-chat/64bde246/057.md	synth:chat	constructed	7	66	84	176.5	0	wrapped
synth-chat/claude-chat/64bde246/058.md	synth:chat	constructed	3	0	0	0	0	too-small
synth-chat/claude-chat/64bde246/059.md	synth:chat	constructed	8	76	83	368.7	0	wrapped
synth-chat/claude-chat/64bde246/060.md	synth:chat	constructed	6	81	91	389.7	0	wrapped
synth-chat/claude-chat/64bde246/061.md	synth:chat	constructed	7	75	84	227.1	0	wrapped
synth-chat/claude-chat/64bde246/062.md	synth:chat	constructed	13	67	78	160.6	0	wrapped
synth-chat/claude-chat/64bde246/063.md	synth:chat	constructed	7	67	80	66	0	wrapped
synth-chat/claude-chat/64bde246/064.md	synth:chat	constructed	28	71	79	129.3	0	wrapped
synth-chat/claude-chat/64bde246/065.md	synth:chat	constructed	24	68	80	153.9	0	wrapped
synth-chat/claude-chat/64bde246/066.md	synth:chat	constructed	11	67	77	54.1	0	wrapped
synth-chat/claude-chat/64bde246/067.md	synth:chat	constructed	9	74	82	38.6	0	wrapped
synth-chat/claude-chat/64bde246/068.md	synth:chat	constructed	14	72	81	145.1	0	wrapped
synth-chat/claude-chat/64bde246/069.md	synth:chat	constructed	9	71	83	96.5	0	wrapped
synth-chat/claude-chat/64bde246/070.md	synth:chat	constructed	22	73	82	182.4	0	wrapped
synth-chat/claude-chat/64bde246/071.md	synth:chat	constructed	5	72	80	139.0	0	wrapped
synth-chat/claude-chat/64bde246/072.md	synth:chat	constructed	9	65	78	107.3	0	wrapped
synth-chat/claude-chat/64bde246/073.md	synth:chat	constructed	12	74	82	214.2	0	wrapped
synth-chat/claude-chat/64bde246/074.md	synth:chat	constructed	5	67	96	129.8	0	mixed
synth-chat/claude-chat/64bde246/075.md	synth:chat	constructed	7	66	76	285.1	0	wrapped
synth-chat/claude-chat/64bde246/076.md	synth:chat	constructed	11	69	83	166.3	0	wrapped
synth-chat/claude-chat/64bde246/078.md	synth:chat	constructed	9	74	82	24.0	0	wrapped
synth-chat/claude-chat/64bde246/079.md	synth:chat	constructed	6	71	78	44.1	0	wrapped
synth-chat/claude-chat/64bde246/080.md	synth:chat	constructed	13	72	80	63.9	0	wrapped
synth-chat/claude-chat/64bde246/081.md	synth:chat	constructed	12	71	79	110.4	0	wrapped
synth-chat/claude-chat/64bde246/082.md	synth:chat	constructed	8	67	80	218.4	0	wrapped
synth-chat/claude-chat/64bde246/083.md	synth:chat	constructed	9	76	84	254.2	0	wrapped
synth-chat/claude-chat/64bde246/084.md	synth:chat	constructed	9	75	82	266.0	0	wrapped
synth-chat/claude-chat/64bde246/085.md	synth:chat	constructed	9	63	80	280.4	0	wrapped
synth-chat/claude-chat/64bde246/086.md	synth:chat	constructed	6	73	91	311.3	0	wrapped
synth-chat/claude-chat/64bde246/087.md	synth:chat	constructed	6	75	81	94.1	0	wrapped
synth-chat/claude-chat/64bde246/088.md	synth:chat	constructed	28	73	84	196.0	0	wrapped
synth-chat/claude-chat/64bde246/089.md	synth:chat	constructed	7	72	81	127.4	0	wrapped
synth-chat/claude-chat/64bde246/091.md	synth:chat	constructed	7	63	76	149.8	0	wrapped
synth-chat/claude-chat/64bde246/092.md	synth:chat	constructed	16	71	81	133.4	0	wrapped
synth-chat/claude-chat/64bde246/093.md	synth:chat	constructed	19	71	82	205.0	0	wrapped
synth-chat/claude-chat/64bde246/094.md	synth:chat	constructed	42	68	79	123.2	0	wrapped
synth-chat/claude-chat/64bde246/095.md	synth:chat	constructed	8	70	83	224.2	0	wrapped
synth-chat/claude-chat/64bde246/096.md	synth:chat	constructed	11	72	79	33.9	0	wrapped
synth-chat/claude-chat/64bde246/097.md	synth:chat	constructed	8	82	98	68.5	0	mixed
synth-chat/claude-chat/64bde246/098.md	synth:chat	constructed	13	67	87	317.5	0	wrapped
synth-chat/claude-chat/64bde246/099.md	synth:chat	constructed	8	70	84	72.7	0	wrapped
synth-chat/claude-chat/64bde246/100.md	synth:chat	constructed	13	71	82	87.5	0	wrapped
synth-chat/claude-chat/64bde246/101.md	synth:chat	constructed	18	71	79	166.9	0	wrapped
synth-chat/claude-chat/64bde246/102.md	synth:chat	constructed	12	73	82	276.9	0	wrapped
synth-chat/claude-chat/64bde246/103.md	synth:chat	constructed	26	72	81	136.3	0	wrapped
synth-chat/claude-chat/64bde246/104.md	synth:chat	constructed	23	74	81	98.5	0	wrapped
synth-chat/claude-chat/64bde246/105.md	synth:chat	constructed	21	69	81	211.5	0	wrapped
synth-chat/claude-chat/6c1ad867/001.md	synth:chat	constructed	7	70	81	131.8	0	wrapped
synth-chat/claude-chat/6c1ad867/002.md	synth:chat	constructed	17	74	85	80.0	0	wrapped
synth-chat/claude-chat/6c1ad867/003.md	synth:chat	constructed	34	71	79	135.6	0	wrapped
synth-chat/claude-chat/6c1ad867/004.md	synth:chat	constructed	38	74	79	94.8	0	wrapped
synth-chat/claude-chat/6c1ad867/005.md	synth:chat	constructed	13	73	83	26.4	0	wrapped
synth-chat/claude-chat/6c1ad867/006.md	synth:chat	constructed	25	68	76	117.2	0	wrapped
