cp	hex	char	name	visual_cluster	hybrid_cluster	theory_family	shape_tag	gradient_family	number_system	structured_family	designed_fill	measured_fill	fill_err	packed_density	packed_class	cx	cy	aspect	bbox_w	bbox_h	dhash	braille_bits_cp	braille_bits_grid	braille_match
21745	U+54F1	哱	CJK UNIFIED IDEOGRAPH-54F1	51	17							0.2252		0.2252	wide	0.4945	0.4913	1.4762	0.8919	0.6042	014ed5ab76ad8001			
21746	U+54F2	哲	CJK UNIFIED IDEOGRAPH-54F2	58	2							0.2210		0.2210	wide	0.5476	0.4961	1.4595	0.9730	0.6667	00478d1e48180061			
21747	U+54F3	哳	CJK UNIFIED IDEOGRAPH-54F3	51	13							0.2468		0.2468	wide	0.5442	0.5088	1.3591	0.8919	0.6562	014a952b54af0001			
21748	U+54F4	哴	CJK UNIFIED IDEOGRAPH-54F4	7	17							0.2468		0.2468	wide	0.5340	0.5138	1.4762	0.8919	0.6042	01a254a952a50001			
21749	U+54F5	哵	CJK UNIFIED IDEOGRAPH-54F5	51	13							0.2636		0.2636	wide	0.5342	0.4918	1.3810	0.8919	0.6458	015aa52a518c8001			
21750	U+54F6	哶	CJK UNIFIED IDEOGRAPH-54F6	7	22							0.2088		0.2088	wide	0.4879	0.4725	1.5021	0.8919	0.5938	0146ddbb56a40001			
21751	U+54F7	哷	CJK UNIFIED IDEOGRAPH-54F7	7	22							0.2191		0.2191	wide	0.4960	0.4833	1.5568	0.8919	0.5729	015ed5bb76ec0001			
21752	U+54F8	哸	CJK UNIFIED IDEOGRAPH-54F8	7	31							0.2304		0.2304	wide	0.5371	0.4918	1.4270	0.8919	0.6250	01bed5bb70c70001			
21753	U+54F9	哹	CJK UNIFIED IDEOGRAPH-54F9	7	13							0.2260		0.2260	wide	0.4950	0.4881	1.4270	0.8919	0.6250	013ed5bb56a48001			
21754	U+54FA	哺	CJK UNIFIED IDEOGRAPH-54FA	7	20							0.2759		0.2759	wide	0.5199	0.5162	1.4762	0.8919	0.6042	01c2d5ab56ad0001			
21755	U+54FB	哻	CJK UNIFIED IDEOGRAPH-54FB	7	40							0.2396		0.2396	wide	0.5216	0.4792	1.5568	0.8919	0.5729	012e54a972a40001			
21756	U+54FC	哼	CJK UNIFIED IDEOGRAPH-54FC	7	17							0.2211		0.2211	wide	0.4998	0.4762	1.4762	0.8919	0.6042	01caddbb56248001			
21757	U+54FD	哽	CJK UNIFIED IDEOGRAPH-54FD	7	31							0.2539		0.2539	wide	0.5475	0.4920	1.4036	0.8919	0.6354	017ad5ab50c70001			
21758	U+54FE	哾	CJK UNIFIED IDEOGRAPH-54FE	7	13							0.2247		0.2247	wide	0.5423	0.4941	1.3591	0.8919	0.6562	01ae5ca972c60001			
21759	U+54FF	哿	CJK UNIFIED IDEOGRAPH-54FF	50	2							0.2202		0.2202	wide	0.5478	0.4771	1.4647	0.9459	0.6458	014b96ee4cd880e1			
21760	U+5500	唀	CJK UNIFIED IDEOGRAPH-5500	51	31							0.2441		0.2441	wide	0.5422	0.4863	1.4270	0.8919	0.6250	017ed5bb70c60001			
21761	U+5501	唁	CJK UNIFIED IDEOGRAPH-5501	7	44							0.2320		0.2320	wide	0.5134	0.5179	1.4762	0.8919	0.6042	0162d5bb76a50001			
21762	U+5502	唂	CJK UNIFIED IDEOGRAPH-5502	7	13							0.2265		0.2265	wide	0.5373	0.5109	1.3591	0.8919	0.6562	01a654b952e58001			
21763	U+5503	唃	CJK UNIFIED IDEOGRAPH-5503	7	13							0.2597		0.2597	wide	0.5504	0.4855	1.3173	0.8919	0.6771	012ed5ab50860001			
21764	U+5504	唄	CJK UNIFIED IDEOGRAPH-5504	7	31							0.2316		0.2316	wide	0.5568	0.4863	1.4036	0.8919	0.6354	012e54a952c30001			
21765	U+5505	唅	CJK UNIFIED IDEOGRAPH-5505	7	44							0.2315		0.2315	wide	0.5099	0.5177	1.4762	0.8919	0.6042	01225ca972a58001			
21766	U+5506	唆	CJK UNIFIED IDEOGRAPH-5506	7	31							0.2331		0.2331	wide	0.5361	0.4989	1.4270	0.8919	0.6250	0166ddbb70470001			
21767	U+5507	唇	CJK UNIFIED IDEOGRAPH-5507	18	8							0.2530		0.2530	wide	0.5410	0.5028	1.5312	0.9730	0.6354	018366ddb224000d			
21768	U+5508	唈	CJK UNIFIED IDEOGRAPH-5508	7	1							0.2493		0.2493	wide	0.5423	0.5148	1.4270	0.8919	0.6250	012e5cb952a58001			
21769	U+5509	唉	CJK UNIFIED IDEOGRAPH-5509	51	13							0.2362		0.2362	wide	0.5301	0.5077	1.3810	0.8919	0.6458	0146ddbb56e70001			
21770	U+550A	唊	CJK UNIFIED IDEOGRAPH-550A	7	17							0.2218		0.2218	wide	0.5116	0.4891	1.4762	0.8919	0.6042	01a254a912c70001			
21771	U+550B	唋	CJK UNIFIED IDEOGRAPH-550B	51	17							0.2273		0.2273	wide	0.5174	0.4989	1.4762	0.8919	0.6042	01c6dd9b50868001			
21772	U+550C	唌	CJK UNIFIED IDEOGRAPH-550C	51	20							0.2534		0.2534	wide	0.5544	0.4942	1.4270	0.8919	0.6250	01769dabb0868001			
21773	U+550D	唍	CJK UNIFIED IDEOGRAPH-550D	51	17							0.2360		0.2360	wide	0.5193	0.5022	1.4762	0.8919	0.6042	014ad5bb76e60001			
21774	U+550E	唎	CJK UNIFIED IDEOGRAPH-550E	51	31							0.2554		0.2554	wide	0.5539	0.5008	1.4036	0.8919	0.6354	01de9d3a74698001			
21775	U+550F	唏	CJK UNIFIED IDEOGRAPH-550F	51	31							0.2443		0.2443	wide	0.5514	0.4816	1.4270	0.8919	0.6250	01caddbb70810001			
21776	U+5510	唐	CJK UNIFIED IDEOGRAPH-5510	18	26							0.2515		0.2515	wide	0.5763	0.5135	1.4595	0.9730	0.6667	018f6eddb264000d			
21777	U+5511	唑	CJK UNIFIED IDEOGRAPH-5511	7	5							0.2411		0.2411	wide	0.5119	0.5048	1.5021	0.8919	0.5938	014eddab56a70001			
21778	U+5512	唒	CJK UNIFIED IDEOGRAPH-5512	7	1							0.2783		0.2783	wide	0.5448	0.5135	1.4036	0.8919	0.6354	01baddab56a50001			
21779	U+5513	唓	CJK UNIFIED IDEOGRAPH-5513	51	35							0.2604		0.2604	wide	0.5201	0.4959	1.6466	0.8919	0.5417	014addab56ec0001			
21780	U+5514	唔	CJK UNIFIED IDEOGRAPH-5514	7	1							0.2484		0.2484	wide	0.5308	0.5081	1.4036	0.8919	0.6354	01ba5cb972e58001			
21781	U+5515	唕	CJK UNIFIED IDEOGRAPH-5515	7	35							0.2219		0.2219	wide	0.4913	0.4866	1.6466	0.8919	0.5417	01225cb972a40001			
21782	U+5516	唖	CJK UNIFIED IDEOGRAPH-5516	51	20							0.2710		0.2710	wide	0.5328	0.5019	1.4512	0.8919	0.6146	017addab56e78001			
21783	U+5517	唗	CJK UNIFIED IDEOGRAPH-5517	7	17							0.2283		0.2283	wide	0.5196	0.5086	1.4762	0.8919	0.6042	01a254a952868001			
21784	U+5518	唘	CJK UNIFIED IDEOGRAPH-5518	3	5							0.2300		0.2300	wide	0.5119	0.4889	1.5312	0.9730	0.6354	0103a66eac1800a1			
21785	U+5519	唙	CJK UNIFIED IDEOGRAPH-5519	51	1							0.2612		0.2612	wide	0.5294	0.5014	1.4003	0.9189	0.6562	015695ba746b80c1			
21786	U+551A	唚	CJK UNIFIED IDEOGRAPH-551A	51	1							0.2522		0.2522	wide	0.5390	0.4993	1.4036	0.8919	0.6354	014eddab90c70001			
21787	U+551B	唛	CJK UNIFIED IDEOGRAPH-551B	51	17							0.2462		0.2462	wide	0.5384	0.5056	1.4762	0.8919	0.6042	01c2ddbb71078001			
21788	U+551C	唜	CJK UNIFIED IDEOGRAPH-551C	12	20							0.2424		0.2424	wide	0.5584	0.5096	1.4414	0.9459	0.6562	018f1fbcb3768031			
21789	U+551D	唝	CJK UNIFIED IDEOGRAPH-551D	7	31							0.2294		0.2294	wide	0.5292	0.4948	1.4036	0.8919	0.6354	012e5cb952838001			
21790	U+551E	唞	CJK UNIFIED IDEOGRAPH-551E	51	13							0.2466		0.2466	wide	0.5409	0.5077	1.3810	0.8919	0.6458	014a952a54ab0001			
21791	U+551F	唟	CJK UNIFIED IDEOGRAPH-551F	12	1							0.2460		0.2460	wide	0.5474	0.5125	1.3784	0.9189	0.6667	018f1f8c33668041			
21792	U+5520	唠	CJK UNIFIED IDEOGRAPH-5520	51	13							0.2359		0.2359	wide	0.5340	0.4908	1.3378	0.8919	0.6667	0006ddab50c60001			
21793	U+5521	唡	CJK UNIFIED IDEOGRAPH-5521	7	1							0.2599		0.2599	wide	0.5137	0.5067	1.4036	0.8919	0.6354	01ba54a952a50001			
21794	U+5522	唢	CJK UNIFIED IDEOGRAPH-5522	7	31							0.2269		0.2269	wide	0.5338	0.4890	1.4036	0.8919	0.6354	012a5ca952830001			
21795	U+5523	唣	CJK UNIFIED IDEOGRAPH-5523	7	5							0.2445		0.2445	wide	0.5338	0.5093	1.5290	0.8919	0.5833	0142d5ab76ed8001			
21796	U+5524	唤	CJK UNIFIED IDEOGRAPH-5524	51	13							0.2354		0.2354	wide	0.5403	0.4922	1.3173	0.8919	0.6771	01c6ddab50c70001			
21797	U+5525	唥	CJK UNIFIED IDEOGRAPH-5525	51	23							0.2121		0.2121	wide	0.4672	0.4832	1.4703	0.9189	0.6250	0172953a550600c1			
21798	U+5526	唦	CJK UNIFIED IDEOGRAPH-5526	51	13							0.2125		0.2125	wide	0.4705	0.5094	1.4228	0.9189	0.6458	0152952a552680c1			
21799	U+5527	唧	CJK UNIFIED IDEOGRAPH-5527	51	20							0.2641		0.2641	wide	0.5313	0.4928	1.4762	0.8919	0.6042	015aa54ab5660001			
21800	U+5528	唨	CJK UNIFIED IDEOGRAPH-5528	51	27							0.2673		0.2673	wide	0.5282	0.4990	1.4703	0.9189	0.6250	015aad5ab56a00e1			
21801	U+5529	唩	CJK UNIFIED IDEOGRAPH-5529	51	1							0.2469		0.2469	wide	0.5363	0.4909	1.4270	0.8919	0.6250	014eddbb50c38001			
21802	U+552A	唪	CJK UNIFIED IDEOGRAPH-552A	51	40							0.2534		0.2534	wide	0.5196	0.4961	1.6155	0.8919	0.5521	014a9dbb74ec0001			
21803	U+552B	唫	CJK UNIFIED IDEOGRAPH-552B	51	22							0.2485		0.2485	wide	0.5036	0.5292	1.6039	0.9189	0.5729	00029d9b56af8061			
21804	U+552C	唬	CJK UNIFIED IDEOGRAPH-552C	51	1							0.2514		0.2514	wide	0.5092	0.5237	1.4512	0.8919	0.6146	014295ab510c8001			
21805	U+552D	唭	CJK UNIFIED IDEOGRAPH-552D	51	13							0.2433		0.2433	wide	0.5569	0.4899	1.3378	0.8919	0.6667	014eddbb70c30001			
21806	U+552E	售	CJK UNIFIED IDEOGRAPH-552E	58	26							0.2403		0.2403	wide	0.5826	0.4862	1.4595	0.9730	0.6667	00478f162c180021			
21807	U+552F	唯	CJK UNIFIED IDEOGRAPH-552F	7	13							0.2583		0.2583	wide	0.5556	0.5010	1.3378	0.8919	0.6667	01aeddab76e58001			
21808	U+5530	唰	CJK UNIFIED IDEOGRAPH-5530	26	20							0.2783		0.2783	wide	0.5373	0.4994	1.4462	0.9189	0.6354	0132a55ab6cd80e1			
21809	U+5531	唱	CJK UNIFIED IDEOGRAPH-5531	7	1							0.2616		0.2616	wide	0.5463	0.5118	1.4036	0.8919	0.6354	012e5cb952a50001			
21810	U+5532	唲	CJK UNIFIED IDEOGRAPH-5532	7	13							0.2308		0.2308	wide	0.5453	0.4836	1.3591	0.8919	0.6562	012e54a972c70001			
21811	U+5533	唳	CJK UNIFIED IDEOGRAPH-5533	51	17							0.2419		0.2419	wide	0.5374	0.4988	1.4762	0.8919	0.6042	014ad5ab51068001			
21812	U+5534	唴	CJK UNIFIED IDEOGRAPH-5534	7	13							0.2328		0.2328	wide	0.5214	0.4886	1.3378	0.8919	0.6667	01ae5cb972c60001			
21813	U+5535	唵	CJK UNIFIED IDEOGRAPH-5535	51	35							0.2656		0.2656	wide	0.5240	0.4865	1.6466	0.8919	0.5417	01c6ddab56a40001			
21814	U+5536	唶	CJK UNIFIED IDEOGRAPH-5536	7	13							0.2566		0.2566	wide	0.5408	0.5053	1.3591	0.8919	0.6562	01c6ddbb76ed8001			
21815	U+5537	唷	CJK UNIFIED IDEOGRAPH-5537	7	17							0.2568		0.2568	wide	0.5464	0.5115	1.4762	0.8919	0.6042	01aaddbb76e50001			
21816	U+5538	唸	CJK UNIFIED IDEOGRAPH-5538	51	17							0.2188		0.2188	wide	0.5069	0.4992	1.4762	0.8919	0.6042	0146ddab31468001			
21817	U+5539	唹	CJK UNIFIED IDEOGRAPH-5539	51	13							0.2333		0.2333	wide	0.5405	0.5006	1.3378	0.8919	0.6667	014a952a554d8001			
21818	U+553A	唺	CJK UNIFIED IDEOGRAPH-553A	51	13							0.2529		0.2529	wide	0.5403	0.5033	1.3591	0.8919	0.6562	0146d5ab52c30001			
21819	U+553B	唻	CJK UNIFIED IDEOGRAPH-553B	51	22							0.2274		0.2274	wide	0.5135	0.4873	1.6155	0.8919	0.5521	01429dab30860001			
21820	U+553C	唼	CJK UNIFIED IDEOGRAPH-553C	7	20							0.2447		0.2447	wide	0.5370	0.5087	1.4512	0.8919	0.6146	01aeddbb72e38001			
21821	U+553D	唽	CJK UNIFIED IDEOGRAPH-553D	51	13							0.2522		0.2522	wide	0.5407	0.5009	1.3591	0.8919	0.6562	014e9d2b94e98001			
21822	U+553E	唾	CJK UNIFIED IDEOGRAPH-553E	51	20							0.2756		0.2756	wide	0.5318	0.5051	1.4762	0.8919	0.6042	015e95bb74ef0001			
21823	U+553F	唿	CJK UNIFIED IDEOGRAPH-553F	51	13							0.2371		0.2371	wide	0.5524	0.4916	1.3378	0.8919	0.6667	014ed5bb71468001			
21824	U+5540	啀	CJK UNIFIED IDEOGRAPH-5540	51	1							0.2504		0.2504	wide	0.5278	0.4971	1.4036	0.8919	0.6354	014ed5ab50868001			
21825	U+5541	啁	CJK UNIFIED IDEOGRAPH-5541	7	1							0.2559		0.2559	wide	0.5339	0.4850	1.4036	0.8919	0.6354	012ad5ab52860001			
21826	U+5542	啂	CJK UNIFIED IDEOGRAPH-5542	51	1							0.2365		0.2365	wide	0.5312	0.5028	1.4462	0.9189	0.6354	015ead5a74eb80c1			
21827	U+5543	啃	CJK UNIFIED IDEOGRAPH-5543	7	1							0.2455		0.2455	wide	0.5429	0.5066	1.4270	0.8919	0.6250	01aeddbb76e50001			
21828	U+5544	啄	CJK UNIFIED IDEOGRAPH-5544	51	1							0.2474		0.2474	wide	0.5346	0.4833	1.4036	0.8919	0.6354	01daddab70c60001			
21829	U+5545	啅	CJK UNIFIED IDEOGRAPH-5545	7	35							0.2363		0.2363	wide	0.5065	0.5069	1.6466	0.8919	0.5417	01225cb972a40001			
21830	U+5546	商	CJK UNIFIED IDEOGRAPH-5546	12	1							0.2457		0.2457	wide	0.5320	0.4848	1.4189	0.9459	0.6667	010ac6cd1b3600c1			
21831	U+5547	啇	CJK UNIFIED IDEOGRAPH-5547	12	1							0.2486		0.2486	wide	0.5487	0.4978	1.4189	0.9459	0.6667	010ac6fdfa3600c1			
21832	U+5548	啈	CJK UNIFIED IDEOGRAPH-5548	7	22							0.2288		0.2288	wide	0.4917	0.5011	1.6155	0.8919	0.5521	0122ddbb76a40001			
21833	U+5549	啉	CJK UNIFIED IDEOGRAPH-5549	51	13							0.2492		0.2492	wide	0.5293	0.4966	1.3784	0.9189	0.6667	014e9d3a94e980c1			
21834	U+554A	啊	CJK UNIFIED IDEOGRAPH-554A	26	1							0.2624		0.2624	wide	0.5205	0.4919	1.4462	0.9189	0.6354	0156ad5ab56e00e9			
21835	U+554B	啋	CJK UNIFIED IDEOGRAPH-554B	51	22							0.2266		0.2266	wide	0.5137	0.4768	1.5290	0.8919	0.5833	015ed5ab70c60001			
21836	U+554C	啌	CJK UNIFIED IDEOGRAPH-554C	7	22							0.2296		0.2296	wide	0.5062	0.5050	1.5290	0.8919	0.5833	012254b952270041			
21837	U+554D	啍	CJK UNIFIED IDEOGRAPH-554D	7	1							0.2467		0.2467	wide	0.5204	0.4963	1.4512	0.8919	0.6146	01daddbb76ac8001			
21838	U+554E	啎	CJK UNIFIED IDEOGRAPH-554E	45	2							0.2292		0.2292	wide	0.5379	0.4972	1.4826	0.9730	0.6562	018f0d3a24c98061			
21839	U+554F	問	CJK UNIFIED IDEOGRAPH-554F	53	13							0.2482		0.2482	wide	0.5054	0.4783	1.3611	0.8649	0.6354	0193264993260001			
21840	U+5550	啐	CJK UNIFIED IDEOGRAPH-5550	7	22							0.2163		0.2163	wide	0.4895	0.4871	1.6155	0.8919	0.5521	01c2ddbb56a40001			
21841	U+5551	啑	CJK UNIFIED IDEOGRAPH-5551	51	20							0.2664		0.2664	wide	0.5360	0.4998	1.4512	0.8919	0.6146	017addbb50868001			
21842	U+5552	啒	CJK UNIFIED IDEOGRAPH-5552	51	1							0.2599		0.2599	wide	0.5461	0.4969	1.4036	0.8919	0.6354	015ad5ab33448001			
21843	U+5553	啓	CJK UNIFIED IDEOGRAPH-5553	3	2							0.2305		0.2305	wide	0.5268	0.4951	1.4595	0.9730	0.6667	0063566a74180011			
21844	U+5554	啔	CJK UNIFIED IDEOGRAPH-5554	3	46							0.2290		0.2290	wide	0.5198	0.5074	1.4826	0.9730	0.6562	0043562a7c180011			
21845	U+5555	啕	CJK UNIFIED IDEOGRAPH-5555	51	17							0.2549		0.2549	wide	0.5309	0.4804	1.4762	0.8919	0.6042	014e952a14a80001			
21846	U+5556	啖	CJK UNIFIED IDEOGRAPH-5556	7	13							0.2348		0.2348	wide	0.5201	0.5104	1.3810	0.8919	0.6458	016ed5bb52a70001			
21847	U+5557	啗	CJK UNIFIED IDEOGRAPH-5557	7	13							0.2387		0.2387	wide	0.5374	0.5154	1.3378	0.8919	0.6667	0166ddab56a70001			
21848	U+5558	啘	CJK UNIFIED IDEOGRAPH-5558	51	17							0.2514		0.2514	wide	0.5330	0.5044	1.4762	0.8919	0.6042	0142d5ab16e60001			
21849	U+5559	啙	CJK UNIFIED IDEOGRAPH-5559	13	28							0.2463		0.2463	wide	0.5020	0.5415	1.4826	0.9730	0.6562	01a3468c11b20031			
21850	U+555A	啚	CJK UNIFIED IDEOGRAPH-555A	24	27							0.2588		0.2588	wide	0.5811	0.5144	1.4887	0.9459	0.6354	00c19e3d9b300021			
21851	U+555B	啛	CJK UNIFIED IDEOGRAPH-555B	51	20							0.2671		0.2671	wide	0.5479	0.4936	1.4270	0.8919	0.6250	01baddab70c38001			
21852	U+555C	啜	CJK UNIFIED IDEOGRAPH-555C	51	1							0.2714		0.2714	wide	0.5328	0.4900	1.4462	0.9189	0.6354	015a95ab14c600e1			
21853	U+555D	啝	CJK UNIFIED IDEOGRAPH-555D	51	31							0.2615		0.2615	wide	0.5508	0.4995	1.3810	0.8919	0.6458	015e9dbb54ed8001			
21854	U+555E	啞	CJK UNIFIED IDEOGRAPH-555E	51	27							0.2424		0.2424	wide	0.5080	0.5029	1.4952	0.9189	0.6146	017addab56ef80c1			
21855	U+555F	啟	CJK UNIFIED IDEOGRAPH-555F	53	46							0.2428		0.2428	wide	0.5076	0.5381	1.4826	0.9730	0.6562	0063562c54a9800d			
21856	U+5560	啠	CJK UNIFIED IDEOGRAPH-5560	3	21							0.2208		0.2208	wide	0.5413	0.4982	1.4826	0.9730	0.6562	01fb049b2c180031			
21857	U+5561	啡	CJK UNIFIED IDEOGRAPH-5561	51	13							0.2238		0.2238	wide	0.4930	0.5006	1.3378	0.8919	0.6667	01c69dbb746c8001			
21858	U+5562	啢	CJK UNIFIED IDEOGRAPH-5562	51	1							0.2810		0.2810	wide	0.5307	0.5054	1.4036	0.8919	0.6354	015a955ab5aa0001			
21859	U+5563	啣	CJK UNIFIED IDEOGRAPH-5563	51	20							0.2610		0.2610	wide	0.5531	0.4905	1.4270	0.8919	0.6250	015aad3ab5660061			
21860	U+5564	啤	CJK UNIFIED IDEOGRAPH-5564	7	22							0.2428		0.2428	wide	0.5101	0.4971	1.6155	0.8919	0.5521	01c2d5ab76e40001			
21861	U+5565	啥	CJK UNIFIED IDEOGRAPH-5565	7	17							0.2447		0.2447	wide	0.5228	0.5172	1.4762	0.8919	0.6042	01225cb972e58001			
21862	U+5566	啦	CJK UNIFIED IDEOGRAPH-5566	51	1							0.2420		0.2420	wide	0.5093	0.5089	1.4228	0.9189	0.6458	014a952a54af00c1			
21863	U+5567	啧	CJK UNIFIED IDEOGRAPH-5567	51	31							0.2463		0.2463	wide	0.5394	0.4929	1.4036	0.8919	0.6354	015addbb50830001			
21864	U+5568	啨	CJK UNIFIED IDEOGRAPH-5568	7	27							0.2585		0.2585	wide	0.5211	0.5025	1.4952	0.9189	0.6146	012e5cb972e500c1			
21865	U+5569	啩	CJK UNIFIED IDEOGRAPH-5569	51	17							0.2279		0.2279	wide	0.5364	0.5015	1.4762	0.8919	0.6042	01469dbb74ee0001			
21866	U+556A	啪	CJK UNIFIED IDEOGRAPH-556A	51	13							0.2548		0.2548	wide	0.5268	0.5089	1.3591	0.8919	0.6562	014a95ab54af0001			
21867	U+556B	啫	CJK UNIFIED IDEOGRAPH-556B	7	20							0.2581		0.2581	wide	0.5351	0.5198	1.4762	0.8919	0.6042	01a25cb972e58001			
21868	U+556C	啬	CJK UNIFIED IDEOGRAPH-556C	58	6							0.2421		0.2421	wide	0.5784	0.5066	1.3784	0.9189	0.6667	018f9fbc99300021			
21869	U+556D	啭	CJK UNIFIED IDEOGRAPH-556D	26	1							0.2607		0.2607	wide	0.5303	0.5066	1.3784	0.9189	0.6667	015aa55af5e980c1			
21870	U+556E	啮	CJK UNIFIED IDEOGRAPH-556E	7	1							0.2534		0.2534	wide	0.5319	0.5195	1.4270	0.8919	0.6250	01eeddab56a50001			
21871	U+556F	啯	CJK UNIFIED IDEOGRAPH-556F	51	1							0.2752		0.2752	wide	0.5289	0.5073	1.4036	0.8919	0.6354	014ad5ab56ad0001			
21872	U+5570	啰	CJK UNIFIED IDEOGRAPH-5570	7	1							0.2370		0.2370	wide	0.5141	0.4885	1.4462	0.9189	0.6354	016ad5bb724700c1			
21873	U+5571	啱	CJK UNIFIED IDEOGRAPH-5571	51	31							0.2339		0.2339	wide	0.5466	0.4969	1.4036	0.8919	0.6354	014ad5bb71418061			
21874	U+5572	啲	CJK UNIFIED IDEOGRAPH-5572	51	13							0.2547		0.2547	wide	0.5272	0.5065	1.3591	0.8919	0.6562	014e954a952a0001			
21875	U+5573	啳	CJK UNIFIED IDEOGRAPH-5573	7	1							0.2597		0.2597	wide	0.5430	0.4981	1.3810	0.8919	0.6458	016eddbb76648001			
21876	U+5574	啴	CJK UNIFIED IDEOGRAPH-5574	7	1							0.2506		0.2506	wide	0.5176	0.4903	1.4512	0.8919	0.6146	01ee5ca952a40001			
21877	U+5575	啵	CJK UNIFIED IDEOGRAPH-5575	51	1							0.2539		0.2539	wide	0.5186	0.5075	1.4228	0.9189	0.6458	0172b55a754d80e1			
21878	U+5576	啶	CJK UNIFIED IDEOGRAPH-5576	51	17							0.2334		0.2334	wide	0.5155	0.5115	1.4762	0.8919	0.6042	0142d5ab56a60001			
21879	U+5577	啷	CJK UNIFIED IDEOGRAPH-5577	51	13							0.2660		0.2660	wide	0.5427	0.5062	1.3591	0.8919	0.6562	014aa54a956a0001			
21880	U+5578	啸	CJK UNIFIED IDEOGRAPH-5578	51	1							0.2563		0.2563	wide	0.5340	0.4994	1.4270	0.8919	0.6250	014a95ab31468001			
21881	U+5579	啹	CJK UNIFIED IDEOGRAPH-5579	51	31							0.2654		0.2654	wide	0.5595	0.4974	1.4036	0.8919	0.6354	016ad5ab53468001			
21882	U+557A	啺	CJK UNIFIED IDEOGRAPH-557A	51	1							0.2715		0.2715	wide	0.5533	0.5007	1.4036	0.8919	0.6354	014ed5bb76e58001			
21883	U+557B	啻	CJK UNIFIED IDEOGRAPH-557B	58	31							0.2320		0.2320	wide	0.5975	0.4893	1.2973	0.8649	0.6667	018b47366cd80001			
21884	U+557C	啼	CJK UNIFIED IDEOGRAPH-557C	51	22							0.2470		0.2470	wide	0.5082	0.4924	1.6155	0.8919	0.5521	01ca9dcb54ad0001			
21885	U+557D	啽	CJK UNIFIED IDEOGRAPH-557D	7	17							0.2319		0.2319	wide	0.5429	0.5047	1.4762	0.8919	0.6042	01a6ddbb72e30001			
21886	U+557E	啾	CJK UNIFIED IDEOGRAPH-557E	51	1							0.2523		0.2523	wide	0.5245	0.5009	1.4228	0.9189	0.6458	015e956ad4a900c1			
21887	U+557F	啿	CJK UNIFIED IDEOGRAPH-557F	7	31							0.2660		0.2660	wide	0.5546	0.5026	1.3810	0.8919	0.6458	010eddbb76a50001			
21888	U+5580	喀	CJK UNIFIED IDEOGRAPH-5580	51	20							0.2616		0.2616	wide	0.5410	0.5106	1.4762	0.8919	0.6042	01ca9dbb74ad8001			
21889	U+5581	喁	CJK UNIFIED IDEOGRAPH-5581	51	1							0.2727		0.2727	wide	0.5261	0.5074	1.4036	0.8919	0.6354	014ed5ab562e0001			
21890	U+5582	喂	CJK UNIFIED IDEOGRAPH-5582	7	1							0.2661		0.2661	wide	0.5438	0.5032	1.4036	0.8919	0.6354	01ced5ab76e50001			
21891	U+5583	喃	CJK UNIFIED IDEOGRAPH-5583	7	1							0.2643		0.2643	wide	0.5206	0.5052	1.4512	0.8919	0.6146	0182d5ab56a50001			
21892	U+5584	善	CJK UNIFIED IDEOGRAPH-5584	58	20							0.2623		0.2623	wide	0.5732	0.5006	1.4189	0.9459	0.6667	01e39f3b68180031			
21893	U+5585	喅	CJK UNIFIED IDEOGRAPH-5585	7	17							0.2418		0.2418	wide	0.5450	0.4971	1.4512	0.8919	0.6146	016ed5ab52c38001			
21894	U+5586	喆	CJK UNIFIED IDEOGRAPH-5586	21	28							0.2448		0.2448	wide	0.4830	0.5308	1.4595	0.9730	0.6667	0042850c91220041			
21895	U+5587	喇	CJK UNIFIED IDEOGRAPH-5587	51	1							0.2719		0.2719	wide	0.5417	0.5033	1.4003	0.9189	0.6562	014ebd5af5ed80c1			
21896	U+5588	喈	CJK UNIFIED IDEOGRAPH-5588	51	13							0.2634		0.2634	wide	0.5307	0.5053	1.3591	0.8919	0.6562	01da95ab54ad0001			
21897	U+5589	喉	CJK UNIFIED IDEOGRAPH-5589	51	13							0.2619		0.2619	wide	0.5287	0.5085	1.3591	0.8919	0.6562	014e95ab54af0001			
21898	U+558A	喊	CJK UNIFIED IDEOGRAPH-558A	26	8							0.2650		0.2650	wide	0.4927	0.5103	1.5210	0.9189	0.6042	0142a55ab56c80e1			
21899	U+558B	喋	CJK UNIFIED IDEOGRAPH-558B	51	1							0.2580		0.2580	wide	0.5161	0.4895	1.4462	0.9189	0.6354	014a952a74e600c1			
21900	U+558C	喌	CJK UNIFIED IDEOGRAPH-558C	45	31							0.2142		0.2142	wide	0.5396	0.4887	1.4036	0.8919	0.6354	0193378d16b08001			
21901	U+558D	喍	CJK UNIFIED IDEOGRAPH-558D	51	1							0.2394		0.2394	wide	0.5334	0.4867	1.4270	0.8919	0.6250	0146d5ab50c60001			
21902	U+558E	喎	CJK UNIFIED IDEOGRAPH-558E	51	1							0.2583		0.2583	wide	0.5282	0.5099	1.4036	0.8919	0.6354	014eddab162e0001			
21903	U+558F	喏	CJK UNIFIED IDEOGRAPH-558F	51	13							0.2438		0.2438	wide	0.5352	0.4941	1.3378	0.8919	0.6667	01c6ddbb766c8001			
21904	U+5590	喐	CJK UNIFIED IDEOGRAPH-5590	51	13							0.2796		0.2796	wide	0.5335	0.5034	1.3591	0.8919	0.6562	014a954a95aa8001			
